CHKP LOAD-in
FileName set to saasim.properties
ConfigurationUtils.locate(): base is null, name is saasim.properties
Could not locate file saasim.properties at null: no protocol: saasim.properties
Loading configuration from the path saasim.properties
Base path set to file:///Users/ricardo/Documents/git/SaaSim/saasim.properties
CHKP LOAD-out
REQUEST-RT 165428 962 200
REQUEST-RT 165628 958 200
REQUEST-RT 165830 956 200
REQUEST-RT 166031 954 200
REQUEST-RT 166233 951 200
REQUEST-RT 166434 948 200
REQUEST-RT 166635 947 200
REQUEST-RT 166836 943 200
REQUEST-RT 167038 943 200
REQUEST-RT 167239 940 200
REQUEST-RT 167438 938 200
REQUEST-RT 167641 935 200
REQUEST-RT 167842 932 200
REQUEST-RT 168043 929 200
REQUEST-RT 168245 927 200
REQUEST-RT 168445 925 200
REQUEST-RT 168648 923 200
REQUEST-RT 168848 919 200
REQUEST-RT 169049 918 200
REQUEST-RT 169251 914 200
REQUEST-RT 169452 912 200
REQUEST-RT 169653 909 200
REQUEST-RT 169855 907 200
REQUEST-RT 170056 906 200
REQUEST-RT 170257 900 200
REQUEST-RT 170459 901 200
REQUEST-RT 170659 895 200
REQUEST-RT 170860 895 200
REQUEST-RT 171064 891 200
REQUEST-RT 171263 889 200
REQUEST-RT 171465 887 200
REQUEST-RT 171666 886 200
REQUEST-RT 171867 884 200
REQUEST-RT 172068 880 200
REQUEST-RT 172269 878 200
REQUEST-RT 172470 876 200
REQUEST-RT 172672 873 200
REQUEST-RT 172872 872 200
REQUEST-RT 173074 868 200
REQUEST-RT 173275 867 200
REQUEST-RT 173476 866 200
REQUEST-RT 173677 861 200
REQUEST-RT 173879 858 200
REQUEST-RT 174080 858 200
REQUEST-RT 174280 855 200
REQUEST-RT 174482 853 200
REQUEST-RT 174683 849 200
REQUEST-RT 174884 844 200
REQUEST-RT 175087 845 200
REQUEST-RT 175288 842 200
REQUEST-RT 175489 838 200
REQUEST-RT 175690 836 200
REQUEST-RT 175891 834 200
REQUEST-RT 176092 832 200
REQUEST-RT 176294 828 200
REQUEST-RT 176495 827 200
REQUEST-RT 176696 822 200
REQUEST-RT 176898 822 200
REQUEST-RT 177099 817 200
REQUEST-RT 177300 814 200
REQUEST-RT 177502 812 200
REQUEST-RT 177704 808 200
REQUEST-RT 177905 807 200
REQUEST-RT 178106 806 200
REQUEST-RT 178307 803 200
REQUEST-RT 178508 800 200
REQUEST-RT 178710 798 200
REQUEST-RT 178911 797 200
REQUEST-RT 179113 793 200
STAT-STATIC 180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 298 A_i= 895 C_0= 0 C_i= 891 averageIAT= 0.2008022346368715 var_IAT= 1.3935219361583268E-4 averageST= 0.20093378226711586 var_ST= 3.605747165849549E-5 ]
REQUEST-RT 179313 790 200
REQUEST-RT 179515 788 200
REQUEST-RT 179716 785 200
REQUEST-RT 179918 782 200
REQUEST-RT 180120 780 200
REQUEST-RT 180320 776 200
REQUEST-RT 180522 774 200
REQUEST-RT 180723 771 200
REQUEST-RT 180925 769 200
REQUEST-RT 181126 767 200
REQUEST-RT 181327 763 200
REQUEST-RT 181528 762 200
REQUEST-RT 181730 758 200
REQUEST-RT 181931 756 200
REQUEST-RT 182132 753 200
REQUEST-RT 182334 750 200
REQUEST-RT 182536 748 200
REQUEST-RT 182736 746 200
REQUEST-RT 182937 742 200
REQUEST-RT 183139 742 200
REQUEST-RT 183340 737 200
REQUEST-RT 183541 735 200
REQUEST-RT 183743 733 200
REQUEST-RT 183944 731 200
REQUEST-RT 184145 728 200
REQUEST-RT 184346 726 200
REQUEST-RT 184548 722 200
REQUEST-RT 184748 722 200
REQUEST-RT 184950 716 200
REQUEST-RT 185152 716 200
REQUEST-RT 185352 712 200
REQUEST-RT 185555 709 200
REQUEST-RT 185755 709 200
REQUEST-RT 185957 705 200
REQUEST-RT 186157 703 200
REQUEST-RT 186359 701 200
REQUEST-RT 186560 698 200
REQUEST-RT 186761 694 200
REQUEST-RT 186963 694 200
REQUEST-RT 187164 690 200
REQUEST-RT 187365 689 200
REQUEST-RT 187566 686 200
REQUEST-RT 187767 685 200
REQUEST-RT 187968 680 200
REQUEST-RT 188170 678 200
REQUEST-RT 188371 675 200
REQUEST-RT 188573 673 200
REQUEST-RT 188774 672 200
REQUEST-RT 188975 669 200
REQUEST-RT 189175 667 200
REQUEST-RT 189377 665 200
REQUEST-RT 189578 662 200
REQUEST-RT 189779 661 200
REQUEST-RT 189980 657 200
REQUEST-RT 190182 654 200
REQUEST-RT 190383 653 200
REQUEST-RT 190584 650 200
REQUEST-RT 190785 647 200
REQUEST-RT 190987 646 200
REQUEST-RT 191187 643 200
REQUEST-RT 191389 641 200
REQUEST-RT 191590 638 200
REQUEST-RT 191791 637 200
REQUEST-RT 191992 633 200
REQUEST-RT 192194 630 200
REQUEST-RT 192395 629 200
REQUEST-RT 192596 626 200
REQUEST-RT 192797 622 200
REQUEST-RT 192999 622 200
REQUEST-RT 193200 617 200
REQUEST-RT 193401 616 200
REQUEST-RT 193603 613 200
REQUEST-RT 193804 610 200
REQUEST-RT 194004 608 200
REQUEST-RT 194207 606 200
REQUEST-RT 194407 604 200
REQUEST-RT 194609 601 200
REQUEST-RT 194811 600 200
REQUEST-RT 195011 597 200
REQUEST-RT 195212 596 200
REQUEST-RT 195414 592 200
REQUEST-RT 195615 590 200
REQUEST-RT 195816 589 200
REQUEST-RT 196017 586 200
REQUEST-RT 196218 584 200
REQUEST-RT 196419 580 200
REQUEST-RT 196621 578 200
REQUEST-RT 196823 575 200
REQUEST-RT 197023 573 200
REQUEST-RT 197225 571 200
REQUEST-RT 197426 567 200
REQUEST-RT 197627 566 200
REQUEST-RT 197829 562 200
REQUEST-RT 198030 560 200
REQUEST-RT 198231 557 200
REQUEST-RT 198433 556 200
REQUEST-RT 198633 552 200
REQUEST-RT 198835 551 200
REQUEST-RT 199036 548 200
REQUEST-RT 199237 544 200
REQUEST-RT 199439 542 200
REQUEST-RT 199641 540 200
REQUEST-RT 199841 537 200
REQUEST-RT 200042 536 200
REQUEST-RT 200244 531 200
REQUEST-RT 200445 530 200
REQUEST-RT 200647 528 200
REQUEST-RT 200847 526 200
REQUEST-RT 201048 524 200
REQUEST-RT 201249 521 200
REQUEST-RT 201451 518 200
REQUEST-RT 201652 515 200
REQUEST-RT 201854 512 200
REQUEST-RT 202055 511 200
REQUEST-RT 202256 508 200
REQUEST-RT 202457 506 200
REQUEST-RT 202658 503 200
REQUEST-RT 202860 500 200
REQUEST-RT 203061 499 200
REQUEST-RT 203262 496 200
REQUEST-RT 203463 494 200
REQUEST-RT 203664 491 200
REQUEST-RT 203866 488 200
REQUEST-RT 204067 487 200
REQUEST-RT 204268 484 200
REQUEST-RT 204469 482 200
REQUEST-RT 204670 479 200
REQUEST-RT 204872 477 200
REQUEST-RT 205072 474 200
REQUEST-RT 205275 470 200
REQUEST-RT 205476 469 200
REQUEST-RT 205677 465 200
REQUEST-RT 205878 464 200
REQUEST-RT 206080 460 200
REQUEST-RT 206281 458 200
REQUEST-RT 206482 455 200
REQUEST-RT 206684 452 200
REQUEST-RT 206885 450 200
REQUEST-RT 207086 447 200
REQUEST-RT 207288 444 200
REQUEST-RT 207489 441 200
REQUEST-RT 207691 439 200
REQUEST-RT 207892 436 200
REQUEST-RT 208093 434 200
REQUEST-RT 208294 432 200
REQUEST-RT 208495 430 200
REQUEST-RT 208697 426 200
REQUEST-RT 208897 425 200
REQUEST-RT 209100 421 200
REQUEST-RT 209300 419 200
REQUEST-RT 209502 417 200
REQUEST-RT 209703 415 200
REQUEST-RT 209903 414 200
REQUEST-RT 210104 411 200
REQUEST-RT 210306 409 200
REQUEST-RT 210507 405 200
REQUEST-RT 210708 404 200
REQUEST-RT 210910 401 200
REQUEST-RT 211111 399 200
REQUEST-RT 211313 397 200
REQUEST-RT 211513 395 200
REQUEST-RT 211715 391 200
REQUEST-RT 211917 389 200
REQUEST-RT 212117 386 200
REQUEST-RT 212320 382 200
REQUEST-RT 212521 381 200
REQUEST-RT 212721 379 200
REQUEST-RT 212923 375 200
REQUEST-RT 213125 372 200
REQUEST-RT 213326 370 200
REQUEST-RT 213527 368 200
REQUEST-RT 213728 365 200
REQUEST-RT 213930 361 200
REQUEST-RT 214132 358 200
REQUEST-RT 214333 357 200
REQUEST-RT 214533 354 200
REQUEST-RT 214736 349 200
REQUEST-RT 214938 348 200
REQUEST-RT 215137 346 200
REQUEST-RT 215340 342 200
REQUEST-RT 215541 340 200
REQUEST-RT 215742 337 200
REQUEST-RT 215944 334 200
REQUEST-RT 216145 333 200
REQUEST-RT 216345 331 200
REQUEST-RT 216547 328 200
REQUEST-RT 216748 326 200
REQUEST-RT 216949 323 200
REQUEST-RT 217151 321 200
REQUEST-RT 217351 317 200
REQUEST-RT 217555 314 200
REQUEST-RT 217754 314 200
REQUEST-RT 217955 312 200
REQUEST-RT 218156 309 200
REQUEST-RT 218358 306 200
REQUEST-RT 218559 303 200
REQUEST-RT 218761 300 200
REQUEST-RT 218962 297 200
REQUEST-RT 219164 294 200
REQUEST-RT 219365 293 200
REQUEST-RT 219565 291 200
REQUEST-RT 219767 288 200
REQUEST-RT 219968 286 200
REQUEST-RT 220169 283 200
REQUEST-RT 220371 280 200
REQUEST-RT 220572 279 200
REQUEST-RT 220772 276 200
REQUEST-RT 220975 273 200
REQUEST-RT 221175 272 200
REQUEST-RT 221376 269 200
REQUEST-RT 221578 266 200
REQUEST-RT 221779 265 200
REQUEST-RT 221979 263 200
REQUEST-RT 222181 260 200
REQUEST-RT 222382 257 200
REQUEST-RT 222584 255 200
REQUEST-RT 222784 252 200
REQUEST-RT 222987 248 200
REQUEST-RT 223188 247 200
REQUEST-RT 223388 245 200
REQUEST-RT 223590 242 200
REQUEST-RT 223791 240 200
REQUEST-RT 223992 237 200
REQUEST-RT 224194 233 200
REQUEST-RT 224396 230 200
REQUEST-RT 224597 227 200
REQUEST-RT 224799 224 200
REQUEST-RT 225000 223 200
REQUEST-RT 225200 221 200
REQUEST-RT 225402 217 200
REQUEST-RT 225604 215 200
REQUEST-RT 225804 212 200
REQUEST-RT 226007 209 200
REQUEST-RT 226207 208 200
REQUEST-RT 226408 204 200
REQUEST-RT 226611 201 200
REQUEST-RT 226812 200 200
REQUEST-RT 227013 203 203
REQUEST-RT 227216 200 200
REQUEST-RT 227416 200 200
REQUEST-RT 227617 203 203
REQUEST-RT 227819 201 200
REQUEST-RT 228020 200 200
REQUEST-RT 228221 204 203
REQUEST-RT 228422 202 200
REQUEST-RT 228623 201 200
REQUEST-RT 228824 200 200
REQUEST-RT 229026 211 207
REQUEST-RT 229228 209 200
REQUEST-RT 229428 207 200
REQUEST-RT 229630 204 200
REQUEST-RT 229831 202 200
REQUEST-RT 230032 201 200
REQUEST-RT 230233 200 200
REQUEST-RT 230435 212 207
REQUEST-RT 230636 210 200
REQUEST-RT 230837 208 200
REQUEST-RT 231038 206 200
REQUEST-RT 231239 204 200
REQUEST-RT 231440 202 200
REQUEST-RT 231642 200 200
REQUEST-RT 231843 203 203
REQUEST-RT 232045 201 200
REQUEST-RT 232246 200 200
REQUEST-RT 232447 203 203
REQUEST-RT 232649 201 200
REQUEST-RT 232850 200 200
REQUEST-RT 233051 204 203
REQUEST-RT 233252 202 200
REQUEST-RT 233454 200 200
REQUEST-RT 233655 205 203
REQUEST-RT 233855 203 200
REQUEST-RT 234058 200 200
REQUEST-RT 234258 200 200
REQUEST-RT 234460 212 207
REQUEST-RT 234661 210 200
REQUEST-RT 234862 208 200
REQUEST-RT 235063 205 200
REQUEST-RT 235265 202 200
REQUEST-RT 235467 200 200
REQUEST-RT 235667 200 200
REQUEST-RT 235868 204 203
REQUEST-RT 236069 202 200
REQUEST-RT 236271 200 200
REQUEST-RT 236472 204 203
REQUEST-RT 236673 202 200
REQUEST-RT 236875 200 200
REQUEST-RT 237076 204 203
REQUEST-RT 237277 202 200
REQUEST-RT 237479 200 200
REQUEST-RT 237679 200 200
REQUEST-RT 237881 212 207
REQUEST-RT 238082 209 200
REQUEST-RT 238284 207 200
REQUEST-RT 238484 206 200
REQUEST-RT 238685 203 200
REQUEST-RT 238887 201 200
REQUEST-RT 239088 200 200
REQUEST-RT 239289 203 203
REQUEST-RT 239491 201 200
REQUEST-RT 239694 214 207
STAT-STATIC 240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 298 A_i= 1193 C_0= 0 C_i= 1192 averageIAT= 0.20091617770326906 var_IAT= 1.9918041877674347E-7 averageST= 0.2007550335570473 var_ST= 3.7028242021641697E-7 ]
REQUEST-RT 239893 214 200
REQUEST-RT 240094 211 200
REQUEST-RT 240296 207 200
REQUEST-RT 240498 205 200
REQUEST-RT 240698 203 200
REQUEST-RT 240900 201 200
REQUEST-RT 241100 201 200
REQUEST-RT 241302 204 203
REQUEST-RT 241503 202 200
REQUEST-RT 241705 200 200
REQUEST-RT 241906 203 203
REQUEST-RT 242108 201 200
REQUEST-RT 242308 201 200
REQUEST-RT 242510 204 203
REQUEST-RT 242711 202 200
REQUEST-RT 242912 201 200
REQUEST-RT 243113 200 200
REQUEST-RT 243314 204 203
REQUEST-RT 243515 202 200
REQUEST-RT 243717 200 200
REQUEST-RT 243919 212 207
REQUEST-RT 244120 210 200
REQUEST-RT 244321 209 200
REQUEST-RT 244521 207 200
REQUEST-RT 244723 204 200
REQUEST-RT 244924 202 200
REQUEST-RT 245125 201 200
REQUEST-RT 245327 204 203
REQUEST-RT 245528 202 200
REQUEST-RT 245729 201 200
REQUEST-RT 245931 205 203
REQUEST-RT 246131 204 200
REQUEST-RT 246332 202 200
REQUEST-RT 246535 205 203
REQUEST-RT 246735 204 200
REQUEST-RT 246936 202 200
REQUEST-RT 247138 200 200
REQUEST-RT 247339 203 203
REQUEST-RT 247541 201 200
REQUEST-RT 247741 201 200
REQUEST-RT 247942 200 200
REQUEST-RT 248144 212 207
REQUEST-RT 248345 210 200
REQUEST-RT 248546 208 200
REQUEST-RT 248747 205 200
REQUEST-RT 248949 202 200
REQUEST-RT 249150 201 200
REQUEST-RT 249352 204 203
REQUEST-RT 249553 203 200
REQUEST-RT 249753 202 200
REQUEST-RT 249955 200 200
REQUEST-RT 250157 212 207
REQUEST-RT 250358 210 200
REQUEST-RT 250559 207 200
REQUEST-RT 250761 205 200
REQUEST-RT 250961 203 200
REQUEST-RT 251163 201 200
REQUEST-RT 251364 200 200
REQUEST-RT 251565 203 203
REQUEST-RT 251767 201 200
REQUEST-RT 251967 201 200
REQUEST-RT 252169 204 203
REQUEST-RT 252370 202 200
REQUEST-RT 252571 201 200
REQUEST-RT 252773 205 203
REQUEST-RT 252973 204 200
REQUEST-RT 253174 202 200
REQUEST-RT 253376 200 200
REQUEST-RT 253577 204 203
REQUEST-RT 253778 202 200
REQUEST-RT 253980 200 200
REQUEST-RT 254181 203 203
REQUEST-RT 254383 201 200
REQUEST-RT 254584 200 200
REQUEST-RT 254785 205 203
REQUEST-RT 254985 203 200
REQUEST-RT 255187 201 200
REQUEST-RT 255388 200 200
REQUEST-RT 255590 212 207
REQUEST-RT 255791 211 200
REQUEST-RT 255991 208 200
REQUEST-RT 256194 205 200
REQUEST-RT 256394 204 200
REQUEST-RT 256595 202 200
REQUEST-RT 256797 200 200
REQUEST-RT 256998 204 203
REQUEST-RT 257199 202 200
REQUEST-RT 257400 201 200
REQUEST-RT 257602 204 203
REQUEST-RT 257803 202 200
REQUEST-RT 258004 201 200
REQUEST-RT 258205 200 200
REQUEST-RT 258407 212 207
REQUEST-RT 258608 210 200
REQUEST-RT 258809 207 200
REQUEST-RT 259011 204 200
REQUEST-RT 259212 203 200
REQUEST-RT 259412 202 200
REQUEST-RT 259614 200 200
REQUEST-RT 259814 200 200
REQUEST-RT 260016 212 207
REQUEST-RT 260217 210 200
REQUEST-RT 260418 208 200
REQUEST-RT 260619 206 200
REQUEST-RT 260820 205 200
REQUEST-RT 261020 204 200
REQUEST-RT 261221 202 200
REQUEST-RT 261424 205 203
REQUEST-RT 261624 204 200
REQUEST-RT 261825 202 200
REQUEST-RT 262026 201 200
REQUEST-RT 262228 203 203
REQUEST-RT 262430 201 200
REQUEST-RT 262631 200 200
REQUEST-RT 262832 204 203
REQUEST-RT 263033 202 200
REQUEST-RT 263234 201 200
REQUEST-RT 263435 200 200
REQUEST-RT 263638 221 211
REQUEST-RT 263838 220 200
REQUEST-RT 264039 218 200
REQUEST-RT 264240 215 200
REQUEST-RT 264442 212 200
REQUEST-RT 264643 209 200
REQUEST-RT 264845 206 200
REQUEST-RT 265046 204 200
REQUEST-RT 265247 202 200
REQUEST-RT 265448 201 200
REQUEST-RT 265649 200 200
REQUEST-RT 265851 213 207
REQUEST-RT 266051 212 200
REQUEST-RT 266252 209 200
REQUEST-RT 266454 206 200
REQUEST-RT 266655 204 200
REQUEST-RT 266856 202 200
REQUEST-RT 267059 205 203
REQUEST-RT 267259 204 200
REQUEST-RT 267460 202 200
REQUEST-RT 267662 200 200
REQUEST-RT 267863 204 203
REQUEST-RT 268064 202 200
REQUEST-RT 268265 201 200
REQUEST-RT 268466 200 200
REQUEST-RT 268667 203 203
REQUEST-RT 268869 201 200
REQUEST-RT 269070 200 200
REQUEST-RT 269271 204 203
REQUEST-RT 269472 202 200
REQUEST-RT 269673 201 200
REQUEST-RT 269875 204 203
REQUEST-RT 270076 202 200
REQUEST-RT 270277 201 200
REQUEST-RT 270479 204 203
REQUEST-RT 270680 202 200
REQUEST-RT 270881 201 200
REQUEST-RT 271083 205 203
REQUEST-RT 271283 204 200
REQUEST-RT 271484 202 200
REQUEST-RT 271685 201 200
REQUEST-RT 271887 203 203
REQUEST-RT 272089 201 200
REQUEST-RT 272289 201 200
REQUEST-RT 272490 200 200
REQUEST-RT 272692 213 207
REQUEST-RT 272892 211 200
REQUEST-RT 273094 207 200
REQUEST-RT 273296 204 200
REQUEST-RT 273497 202 200
REQUEST-RT 273699 200 200
REQUEST-RT 273900 204 203
REQUEST-RT 274101 202 200
REQUEST-RT 274303 200 200
REQUEST-RT 274503 200 200
REQUEST-RT 274706 220 211
REQUEST-RT 274907 218 200
REQUEST-RT 275108 217 200
REQUEST-RT 275308 214 200
REQUEST-RT 275511 210 200
REQUEST-RT 275712 209 200
REQUEST-RT 275912 206 200
REQUEST-RT 276115 203 200
REQUEST-RT 276315 202 200
REQUEST-RT 276516 201 200
REQUEST-RT 276718 204 203
REQUEST-RT 276919 202 200
REQUEST-RT 277120 201 200
REQUEST-RT 277321 200 200
REQUEST-RT 277524 221 211
REQUEST-RT 277724 220 200
REQUEST-RT 277925 218 200
REQUEST-RT 278126 215 200
REQUEST-RT 278328 213 200
REQUEST-RT 278528 211 200
REQUEST-RT 278730 208 200
REQUEST-RT 278931 206 200
REQUEST-RT 279132 204 200
REQUEST-RT 279333 202 200
REQUEST-RT 279535 200 200
REQUEST-RT 279736 204 203
REQUEST-RT 279937 202 200
REQUEST-RT 280139 200 200
REQUEST-RT 280340 204 203
REQUEST-RT 280541 202 200
REQUEST-RT 280742 201 200
REQUEST-RT 280944 205 203
REQUEST-RT 281144 203 200
REQUEST-RT 281346 201 200
REQUEST-RT 281547 200 200
REQUEST-RT 281748 203 203
REQUEST-RT 281950 201 200
REQUEST-RT 282151 200 200
REQUEST-RT 282352 203 203
REQUEST-RT 282554 201 200
REQUEST-RT 282755 200 200
REQUEST-RT 282956 203 203
REQUEST-RT 283158 201 200
REQUEST-RT 283359 200 200
REQUEST-RT 283560 203 203
REQUEST-RT 283762 201 200
REQUEST-RT 283963 200 200
REQUEST-RT 284164 204 203
REQUEST-RT 284365 202 200
REQUEST-RT 284567 200 200
REQUEST-RT 284768 203 203
REQUEST-RT 284970 201 200
REQUEST-RT 285171 200 200
REQUEST-RT 285372 203 203
REQUEST-RT 285574 201 200
REQUEST-RT 285775 200 200
REQUEST-RT 285975 200 200
REQUEST-RT 286177 212 207
REQUEST-RT 286378 210 200
REQUEST-RT 286579 208 200
REQUEST-RT 286780 206 200
REQUEST-RT 286981 203 200
REQUEST-RT 287183 201 200
REQUEST-RT 287384 200 200
REQUEST-RT 287786 530 200
REQUEST-RT 287987 732 200
REQUEST-RT 287771 1239 378
REQUEST-RT 288190 853 200
REQUEST-RT 288391 895 200
REQUEST-RT 288592 918 200
REQUEST-RT 288792 916 200
REQUEST-RT 288994 892 200
REQUEST-RT 289195 899 200
REQUEST-RT 289397 900 200
REQUEST-RT 289597 897 200
REQUEST-RT 289799 889 200
REQUEST-RT 290001 890 200
REQUEST-RT 290201 888 200
REQUEST-RT 290403 886 200
REQUEST-RT 290604 880 200
REQUEST-RT 290805 879 200
REQUEST-RT 291007 877 200
REQUEST-RT 291208 875 200
REQUEST-RT 291410 871 200
REQUEST-RT 291610 869 200
REQUEST-RT 291812 867 200
REQUEST-RT 292012 867 200
REQUEST-RT 292214 862 200
REQUEST-RT 292415 858 200
REQUEST-RT 292617 857 200
REQUEST-RT 292818 854 200
REQUEST-RT 293020 852 200
REQUEST-RT 293220 849 200
REQUEST-RT 293421 848 200
REQUEST-RT 293623 846 200
REQUEST-RT 293824 842 200
REQUEST-RT 294025 838 200
REQUEST-RT 294227 837 200
REQUEST-RT 294428 834 200
REQUEST-RT 294630 832 200
REQUEST-RT 294830 829 200
REQUEST-RT 295031 828 200
REQUEST-RT 295233 822 200
REQUEST-RT 295435 822 200
REQUEST-RT 295636 818 200
REQUEST-RT 295837 816 200
REQUEST-RT 296039 813 200
REQUEST-RT 296239 812 200
REQUEST-RT 296441 808 200
REQUEST-RT 296642 807 200
REQUEST-RT 296843 806 200
REQUEST-RT 297044 803 200
REQUEST-RT 297245 801 200
REQUEST-RT 297447 798 200
REQUEST-RT 297648 796 200
REQUEST-RT 297849 794 200
REQUEST-RT 298050 790 200
REQUEST-RT 298253 788 200
REQUEST-RT 298453 785 200
REQUEST-RT 298655 782 200
REQUEST-RT 298856 781 200
REQUEST-RT 299057 778 200
STAT-STATIC 300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 298 A_i= 1491 C_0= 0 C_i= 1487 averageIAT= 0.20098054996646542 var_IAT= 4.652905310442698E-5 averageST= 0.2008702084734367 var_ST= 2.1789832169949833E-5 ]
REQUEST-RT 299258 775 200
REQUEST-RT 299460 773 200
REQUEST-RT 299661 770 200
REQUEST-RT 299862 769 200
REQUEST-RT 300063 766 200
REQUEST-RT 300264 764 200
REQUEST-RT 300466 761 200
REQUEST-RT 300667 758 200
REQUEST-RT 300867 758 200
REQUEST-RT 301069 756 200
REQUEST-RT 301270 753 200
REQUEST-RT 301470 752 200
REQUEST-RT 301672 749 200
REQUEST-RT 301873 748 200
REQUEST-RT 302073 746 200
REQUEST-RT 302274 745 200
REQUEST-RT 302475 741 200
REQUEST-RT 302677 739 200
REQUEST-RT 302878 737 200
REQUEST-RT 303079 735 200
REQUEST-RT 303279 734 200
REQUEST-RT 303481 732 200
REQUEST-RT 303681 730 200
REQUEST-RT 303882 727 200
REQUEST-RT 304084 725 200
REQUEST-RT 304285 724 200
REQUEST-RT 304486 721 200
REQUEST-RT 304686 718 200
REQUEST-RT 304888 718 200
REQUEST-RT 305089 716 200
REQUEST-RT 305289 713 200
REQUEST-RT 305491 710 200
REQUEST-RT 305692 709 200
REQUEST-RT 305893 708 200
REQUEST-RT 306094 704 200
REQUEST-RT 306295 702 200
REQUEST-RT 306496 701 200
REQUEST-RT 306697 698 200
REQUEST-RT 306898 697 200
REQUEST-RT 307099 695 200
REQUEST-RT 307300 691 200
REQUEST-RT 307501 690 200
REQUEST-RT 307703 686 200
REQUEST-RT 307904 685 200
REQUEST-RT 308105 682 200
REQUEST-RT 308306 679 200
REQUEST-RT 308508 677 200
REQUEST-RT 308709 674 200
REQUEST-RT 308910 670 200
REQUEST-RT 309112 670 200
REQUEST-RT 309313 666 200
REQUEST-RT 309514 665 200
REQUEST-RT 309715 662 200
REQUEST-RT 309916 658 200
REQUEST-RT 310118 656 200
REQUEST-RT 310320 655 200
REQUEST-RT 310520 651 200
REQUEST-RT 310721 650 200
REQUEST-RT 310922 649 200
REQUEST-RT 311124 644 200
REQUEST-RT 311325 643 200
REQUEST-RT 311525 640 200
REQUEST-RT 311727 638 200
REQUEST-RT 311929 634 200
REQUEST-RT 312130 631 200
REQUEST-RT 312332 629 200
REQUEST-RT 312533 626 200
REQUEST-RT 312734 622 200
REQUEST-RT 312936 621 200
REQUEST-RT 313137 617 200
REQUEST-RT 313339 614 200
REQUEST-RT 313540 613 200
REQUEST-RT 313741 610 200
REQUEST-RT 313942 607 200
REQUEST-RT 314144 605 200
REQUEST-RT 314345 603 200
REQUEST-RT 314546 601 200
REQUEST-RT 314748 599 200
REQUEST-RT 314948 596 200
REQUEST-RT 315151 593 200
REQUEST-RT 315351 591 200
REQUEST-RT 315553 587 200
REQUEST-RT 315755 584 200
REQUEST-RT 315956 582 200
REQUEST-RT 316157 579 200
REQUEST-RT 316359 576 200
REQUEST-RT 316560 573 200
REQUEST-RT 316762 571 200
REQUEST-RT 316963 568 200
REQUEST-RT 317164 566 200
REQUEST-RT 317365 564 200
REQUEST-RT 317566 562 200
REQUEST-RT 317768 558 200
REQUEST-RT 317968 557 200
REQUEST-RT 318171 553 200
REQUEST-RT 318371 553 200
REQUEST-RT 318572 549 200
REQUEST-RT 318773 547 200
REQUEST-RT 318975 543 200
REQUEST-RT 319177 541 200
REQUEST-RT 319378 538 200
REQUEST-RT 319579 536 200
REQUEST-RT 319780 534 200
REQUEST-RT 319981 532 200
REQUEST-RT 320183 529 200
REQUEST-RT 320383 526 200
REQUEST-RT 320585 524 200
REQUEST-RT 320787 522 200
REQUEST-RT 320987 520 200
REQUEST-RT 321188 518 200
REQUEST-RT 321389 516 200
REQUEST-RT 321590 513 200
REQUEST-RT 321792 510 200
REQUEST-RT 321993 508 200
REQUEST-RT 322195 505 200
REQUEST-RT 322395 504 200
REQUEST-RT 322596 500 200
REQUEST-RT 322799 498 200
REQUEST-RT 322999 495 200
REQUEST-RT 323200 493 200
REQUEST-RT 323402 490 200
REQUEST-RT 323604 487 200
REQUEST-RT 323804 485 200
REQUEST-RT 324006 482 200
REQUEST-RT 324207 479 200
REQUEST-RT 324409 476 200
REQUEST-RT 324610 475 200
REQUEST-RT 324811 471 200
REQUEST-RT 325012 468 200
REQUEST-RT 325215 464 200
REQUEST-RT 325416 462 200
REQUEST-RT 325617 459 200
REQUEST-RT 325819 457 200
REQUEST-RT 326020 455 200
REQUEST-RT 326220 451 200
REQUEST-RT 326423 449 200
REQUEST-RT 326624 446 200
REQUEST-RT 326825 444 200
REQUEST-RT 327026 441 200
REQUEST-RT 327228 438 200
REQUEST-RT 327429 435 200
REQUEST-RT 327631 433 200
REQUEST-RT 327832 429 200
REQUEST-RT 328033 428 200
REQUEST-RT 328235 424 200
REQUEST-RT 328436 424 200
REQUEST-RT 328636 420 200
REQUEST-RT 328838 417 200
REQUEST-RT 329040 413 200
REQUEST-RT 329242 410 200
REQUEST-RT 329443 409 200
REQUEST-RT 329644 407 200
REQUEST-RT 329844 404 200
REQUEST-RT 330047 402 200
REQUEST-RT 330247 401 200
REQUEST-RT 330448 400 200
REQUEST-RT 330649 398 200
REQUEST-RT 330850 396 200
REQUEST-RT 331051 394 200
REQUEST-RT 331252 391 200
REQUEST-RT 331454 388 200
REQUEST-RT 331655 386 200
REQUEST-RT 331856 383 200
REQUEST-RT 332058 380 200
REQUEST-RT 332259 378 200
REQUEST-RT 332460 375 200
REQUEST-RT 332662 372 200
